observations,max_level,min_level,activity_days,days_since_start,unique_zones,unique_sessions,guild_count,level_gain,has_guild,race_encoded,class_encoded,obs_per_session,zone_per_day,level_per_day,zones_per_obs,is_late_joiner,no_guild,is_heavy_player,is_light_player,is_max_level,is_static,stalled_leveller,is_low_level,progression_ratio,guild_hopper,is_explorer,obs_x_level,activity_x_guild
1.461197469338799,0.05926693844859682,-0.1182743890605154,-0.9282824923640173,0.19696404080410748,0.735854163463614,-0.16141262377378215,-0.14844851738117787,-0.37526477943858144,0.2550402569923023,-0.09300493622353487,-0.03197678137610347,0.08813085188698204,-0.08665290855589002,0.0030726650477329834,-0.1874090980238037,0.037486995010479,0.2550402569923059,0.08539554515875482,-0.1159019304703366,0.0962991642913427,0.46971386024816686,-0.19436141637676516,-0.03175971213255688,2.6875072190693103,-0.012403973377202249,-0.0937240539862163,-1.335562084392805,-0.22332356348469098
1.557863626940669,0.0752590966916073,-0.1182743890605154,-0.49016289499541643,0.19030084591898885,0.7687194677719488,-0.16880585055833647,-0.14844851738117787,-0.08117012470615083,0.2550402569923023,-0.09300493622353487,-0.03197678137610347,-0.44269571278389463,-0.08754601880055177,0.0031126813951205447,0.04142141544368389,0.037486995010479,0.2550402569923059,0.08539554515875482,-0.1159019304703366,0.0962991642913427,0.46971386024816686,-0.19436141637676516,-0.03175971213255688,2.23293715754572,-0.012403973377202249,-0.0937240539862163,-1.358898358530431,-0.22332356348469098
-2.165825683497555,-0.025491500239358707,0.04553397796428514,-1.2601912782493208,0.2236168203445821,-0.5787580088697741,0.21194532884621092,-0.008402746266859117,0.09528666813330754,-0.06779551135238415,-0.059061528842682724,-0.08155318661037242,0.4601067137961197,-0.04025550539306906,0.0028637992566984695,-0.24088502177379573,0.037486995010479,-0.06779551135238512,-0.2704192263360569,0.03660060962221157,-0.09629916429134272,-0.14030414007412773,0.11414876834825892,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,-0.0937240539862163,1.903790699748391,0.1742721899476857
-1.5259229500767268,-0.025491500239358707,0.04553397796428514,-1.2336385753784966,0.2236168203445821,-0.6444886174864435,0.247063156072844,-0.008402746266859117,0.09528666813330754,-0.06779551135238415,-0.059061528842682724,0.09196423170956891,0.1841055888208735,-0.03753131974052736,0.002861703374427433,-0.22878890262947132,0.037486995010479,-0.06779551135238512,-0.2704192263360569,0.03660060962221157,-0.09629916429134272,-0.14030414007412773,0.11414876834825892,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,0.33229437322385785,1.3462283038675609,0.17135940054525073
1.5551406365856866,0.03208026943547901,-0.042305291309883274,-0.15825410911011287,-0.3294283551202663,0.6372582505386098,-0.16326093046992074,-0.008402746266859117,0.06587720266006447,-0.06779551135238415,0.04276869329987369,-0.056764983993237955,-0.5069484626975017,-0.08045145027903046,0.0029502279863052113,0.5998416845990204,0.037486995010479,-0.06779551135238512,0.08539554515875482,-0.1159019304703366,0.0962991642913427,-0.14030414007412773,0.11414876834825892,-0.03175971213255688,-0.12822961916824707,-0.012403973377202249,-0.0937240539862163,-1.349967191885167,0.05339142974663343
0.09289481596021938,-0.025491500239358707,0.04553397796428514,-1.1938095210722601,0.2236168203445821,-0.5787580088697741,0.030811272624630123,0.13164302484745966,0.09528666813330754,-0.06779551135238415,-0.059061528842682724,-0.08155318661037242,0.15821057183324025,-0.03932138570125196,0.002858501115641575,-0.17086115810875344,0.037486995010479,-0.06779551135238512,0.08539554515875482,0.03660060962221157,-0.09629916429134272,-0.14030414007412773,0.11414876834825892,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,-0.0937240539862163,-0.06428592741394264,0.1669902164415982
-2.6736633847017446,-0.025491500239358707,0.04553397796428514,-1.2601912782493208,0.2236168203445821,-0.7759498347197824,0.2341250091998739,-0.008402746266859117,0.09528666813330754,-0.06779551135238415,-0.02511812146183058,-0.10634138922750691,0.5463818173079149,-0.03324309059031191,0.0028637992566984695,-0.24072047283340006,0.037486995010479,-0.06779551135238512,-0.2704192263360569,0.03660060962221157,-0.09629916429134272,-0.14030414007412773,0.11414876834825892,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,0.33229437322385785,2.346281707543177,0.1742721899476857
1.1494150736933315,-0.012697773644950323,0.014671532003090834,-0.9681115466702537,0.090352922642209,-0.41443148732810065,-0.05975575548616028,0.13164302484745966,-0.05176065923290778,-0.06779551135238415,0.04276869329987369,0.01759962385816548,-0.2608870440934396,-0.04222194975574701,0.0028743347483502443,0.06621254836955885,0.037486995010479,-0.06779551135238512,0.08539554515875482,0.03660060962221157,0.0962991642913427,-0.14030414007412773,-0.19436141637676516,0.012350999162661011,0.03801314618895194,-0.012403973377202249,-0.0937240539862163,-1.027835093985385,0.14223150652090075
1.1371616170959116,-0.025491500239358707,0.04553397796428514,-0.357399380641295,-0.18283806764765587,-0.0529131399364189,-0.10226680949734762,-0.008402746266859117,0.09528666813330754,-0.06779551135238415,-0.02511812146183058,0.09196423170956891,-0.004223650186642205,-0.048538778541956956,0.0027697083865890412,-0.04295941313888189,0.037486995010479,-0.06779551135238512,0.08539554515875482,0.03660060962221157,-0.09629916429134272,-0.14030414007412773,0.11414876834825892,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,-0.0937240539862163,-0.9741803053726588,0.0752373502648959
-1.1705727087515438,-0.025491500239358707,0.04553397796428514,-0.5830973550433015,0.21695362545946345,-0.7759498347197824,0.282180983299477,-0.008402746266859117,0.09528666813330754,-0.06779551135238415,0.04276869329987369,0.09196423170956891,0.02443166412647676,-0.020145912270364125,0.0027986107390666004,-0.21541876769897855,0.037486995010479,-0.06779551135238512,-0.2704192263360569,0.03660060962221157,-0.09629916429134272,-0.14030414007412773,0.11414876834825892,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,0.33229437322385785,1.0366032287082065,0.09999606018559333
1.557863626940669,-0.00949934199634823,0.0217936349172126,2.297870906441134,0.19030084591898885,0.735854163463614,-0.17065415725447505,-0.008402746266859117,0.09528666813330754,-0.06779551135238415,0.008825285919021554,-0.08155318661037242,-0.3922820166978337,0.06960565985012641,-0.008008440318424957,0.20566267107760622,0.037486995010479,-0.06779551135238512,0.08539554515875482,0.03660060962221157,0.0962991642913427,0.46971386024816686,-0.19436141637676516,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,-0.0937240539862163,-1.3436289445885277,-0.21604158997860348
1.3522778551395092,-0.025491500239358707,0.04553397796428514,-0.9813878981056658,0.2236168203445821,0.04568277298858521,-0.15401939698922784,-0.008402746266859117,0.09528666813330754,-0.06779551135238415,0.04276869329987369,-0.056764983993237955,0.3728199591965024,-0.060133253019066475,0.0028401398109827404,0.13277453987912002,0.037486995010479,-0.06779551135238512,0.08539554515875482,0.03660060962221157,-0.09629916429134272,-0.14030414007412773,0.11414876834825892,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,-0.0937240539862163,-1.1616161746262141,0.14368790122211825
1.5742015690705624,0.08485439163741358,-0.1182743890605154,1.3419736030914595,-0.15618528810718124,0.8015847720802834,-0.16880585055833647,-0.14844851738117787,0.09528666813330754,0.2550402569923023,-0.059061528842682724,0.01759962385816548,-0.620626404852345,-0.08640558571890677,0.003134535040990172,0.20566267107760622,0.037486995010479,0.2550402569923059,0.08539554515875482,-0.1159019304703366,0.0962991642913427,0.46971386024816686,0.11414876834825892,-0.03175971213255688,-0.22174117468167126,-0.012403973377202249,-0.0937240539862163,-1.3608303376529363,-0.22332356348469098
1.318240475702231,0.02248497448967272,-0.058923531442834055,0.6250506255792038,-0.722556853342267,0.27573990314692814,-0.13738463672398063,-0.008402746266859117,-0.31644584849209534,-0.06779551135238415,-0.02511812146183058,-0.10634138922750691,0.05177110176864657,-0.04926893755115845,0.0028107398648325845,-0.02800014621601543,0.037486995010479,-0.06779551135238512,0.08539554515875482,0.03660060962221157,0.0962991642913427,-0.14030414007412773,-0.19436141637676516,-0.03175971213255688,0.895835952186084,-0.012403973377202249,-0.0937240539862163,-1.230082803178146,-0.03253585762519888
1.2379122602302548,-0.025491500239358707,0.04553397796428514,-1.2601912782493208,0.2236168203445821,0.07854807729691993,-0.12629479654714915,-0.008402746266859117,0.09528666813330754,-0.06779551135238415,-0.059061528842682724,-0.08155318661037242,0.07831398611768822,-0.06363022140225959,0.0028637992566984695,-0.018302677514106122,0.037486995010479,-0.06779551135238512,0.08539554515875482,0.03660060962221157,-0.09629916429134272,-0.14030414007412773,0.11414876834825892,0.012350999162661011,-0.22174117468167126,-0.012403973377202249,-0.0937240539862163,-1.0619667251496403,0.1742721899476857
